Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude,Scored Labels,Scored Probabilities
7642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87",0,0.152429774
7643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?esidential,"1,35","103,82",0,0.180619836
7644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91",0,0.19617264
7645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91",0,0.15242967
8270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66",0,0.212716058
8271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84",0,0.180620357
8273,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89",0,0.139937997
8274,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,Yuhua,"1,34","103,74",0,0.180980623
8275,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8",0,0.18124783
8276,0,0,0,0,0,1,0,1,9,1,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61",0,0.180946335
8277,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88",0,0.196428239
8278,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,Fidelio Estate,"1,35","103,82",0,0.140016496
8279,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78",0,0.139860243
8281,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87",0,0.230601698
8282,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Marina South,"1,28","103,87",0,0.230774969
8283,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bartley,"1,34","103,88",0,0.196223632
8284,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82",0,0.152555972
8285,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78",0,0.139821082
8286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,Cheng San,"1,37","103,89",0,0.180619955
8287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Singapore City,"1,28","103,85",0,0.196172148
8288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96",0,0.180619836
8289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77",0,0.166046128
8290,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91",0,0.152491719
8300,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76",0,0.152640045
8301,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72",0,0.212879628
8302,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77",0,0.180668324
8303,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88",0,0.127906829
8304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Rochor,"1,31","103,87",0,0.180620238
8305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Cheng San,"1,37","103,89",0,0.180619895
8306,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96",0,0.16636245
8307,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86",0,0.196377188
8308,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84",0,0.180765048
8309,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94",0,0.140017062
8310,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Island,"1,28","103,68",0,0.139977947
8311,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9",0,0.166182101
8312,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Sennett Estate,"1,35","103,82",0,0.152514085
8313,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77",0,0.166226849
8314,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89",0,0.212933972
8315,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75",0,0.180765212
8316,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85",0,0.180716947
8317,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75",0,0.152472049
8318,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71",0,0.180668384
8319,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95",0,0.196223944
8320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",0,0.24878265
8321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8",0,0.180620298
8322,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Geylang West,"1,32","103,89",0,0.16613698
8323,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",0,0.248904422
8324,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7",0,0.152598232
8325,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Clarke Quay,"1,29","103,84",0,0.166227117
8326,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64",0,0.152598023
8327,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88",0,0.128097415
8330,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Watten,"1,33","103,81",0,0.196275055
8331,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85",0,0.180717006
8332,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84",0,0.166272208
8333,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85",0,0.19642964
8334,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89",0,0.196377873
8335,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85",0,0.196377262
8336,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86",0,0.152598292
8337,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67",0,0.230485573
8338,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86",0,0.196275398
8339,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78",0,0.180717111
8340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64",0,0.152429625
8341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75",0,0.152429983
8342,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77",0,0.166226849
8343,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85",0,0.230485678
8344,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Kent Ridge,"1,29","103,78",0,0.152598336
8345,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87",0,0.180813044
8346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83",0,0.196172237
8347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73",0,0.196172431
8348,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Loyang,"1,37","103,97",0,0.180668443
8349,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73",0,0.19622381
8350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Central,"1,34","103,74",0,0.166046619
8351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67",0,0.230254605
8352,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7",0,0.152682468
8353,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Radin Mas,"1,28","103,83",0,0.196480453
8354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85",0,0.268282682
8355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83",0,0.180620298
8356,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Island,"1,28","103,68",0,0.139782012
8357,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91",0,0.196224004
8358,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75",0,0.180668727
8359,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89",0,0.180668384
8360,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85",0,0.181102619
8361,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84",0,0.181102499
8362,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85",0,0.166091219
8363,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88",0,0.212770134
8364,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,Loyang,"1,37","103,97",0,0.180764988
8365,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,Pulau Tekong,"1,41","104,04",0,0.15255633
8366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85",0,0.230254665
8367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69",0,0.196172431
8372,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61",0,0.180764988
8373,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85",0,0.196326867
8374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8",0,0.127842814
8375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89",0,0.212551638
8376,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer,"1,32","103,68",0,0.152555868
8377,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75",0,0.152556285
8380,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85",1,0.986464083
8381,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Woodlands,"1,44","103,79",0,0.196274936
8382,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84",0,0.180668086
8383,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87",0,0.152471855
8384,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83",0,0.180813208
8385,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Dover,"1,31","103,78",0,0.180813387
8386,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Frankel Estate,"1,32","103,92",0,0.166272312
8387,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89",0,0.196429268
8388,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79",0,0.196223691
8389,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89",0,0.139781967
8390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88",0,0.12795195
8391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63",0,0.230255157
8392,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Ghim Moh,"1,31","103,79",0,0.152471855
8393,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,Mandai,"1,43","103,82",0,0.196120769
8394,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78",0,0.139938653
8395,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76",0,0.152471244
8396,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75",0,0.195965812
8397,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76",0,0.152471647
8398,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89",0,0.139859959
8399,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Merah,"1,35","103,82",0,0.139821261
8400,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82",0,0.152387246
8401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89",0,0.166046396
8402,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Ubin,"1,41","103,96",0,0.152598128
8403,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85",0,0.230370149
8404,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Nanyang,"1,35","103,69",0,0.127988786
8405,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95",0,0.196275309
8406,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69",0,0.196223781
8407,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tiong Bahru,"1,29","103,83",0,0.139781579
8408,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8",0,0.127988473
8409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9",0,0.166046724
8410,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,St Michael's,"1,33","103,86",0,0.196275339
8411,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85",0,0.230312422
8412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84",0,0.268282384
8413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78",0,0.139742866
8414,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76",0,0.152513728
8415,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8",0,0.180909693
8416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76",0,0.152429521
8417,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88",0,0.212825134
8418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94",0,0.139742717
8419,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",0,0.248965353
8420,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tiong Bahru,"1,29","103,83",0,0.139859959
8421,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69",0,0.19653222
8422,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85",0,0.166272148
8423,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85",0,0.180716947
8424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Teck Ghee,"1,37","103,85",0,0.180620536
8425,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Lim Chu Kang,"1,43","103,72",0,0.15259777
8426,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86",0,0.196224034
8427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77",0,0.196172312
8428,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85",1,0.986459732
8429,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Loyang,"1,37","103,97",0,0.180668443
8430,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83",0,0.166272208
8431,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85",0,0.196531504
8432,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89",0,0.212878942
8433,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85",0,0.180861682
8434,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85",0,0.196326405
8435,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78",0,0.139782012
8436,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8",0,0.196223468
8437,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79",0,0.196377844
8438,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Caldecott Hill,"1,34","103,83",0,0.196223438
8439,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89",0,0.166181713
8441,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8",0,0.180909693
8442,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88",0,0.212988883
8443,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77",0,0.166136324
8444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Cheng San,"1,37","103,89",0,0.127915621
8445,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Tiong Bahru,"1,29","103,83",0,0.140134454
8446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84",0,0.16604656
8447,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon North,"1,36","103,87",0,0.19622387
8448,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82",0,0.152555972
8449,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Laba,"1,33","103,67",0,0.180668384
8450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jalan Kayu-Seletar,"1,4","103,87",0,0.166046619
8451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83",0,0.127951905
8452,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83",0,0.196274996
8453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85",0,0.139742523
8454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82",0,0.1660458
8455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84",0,0.16604656
8456,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88",0,0.196274936
8457,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85",0,0.230485678
8458,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9",0,0.166182101
8459,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79",0,0.196326464
8460,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Ubin,"1,41","103,96",0,0.152556032
8461,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83",0,0.166181937
8462,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,Paya Lebar,"1,32","103,89",0,0.128080457
8463,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Tekong,"1,41","104,04",0,0.152472109
8464,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84",0,0.180765048
8465,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86",0,0.19642958
8466,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95",0,0.196251392
8467,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91",0,0.152471751
8468,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85",0,0.212660834
8469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dover,"1,31","103,78",0,0.180620477
8470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87",0,0.166045845
8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Pulau Tekong,"1,41","104,04",0,0.106878519
8472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Telok Blangah,"1,27","103,81",0,0.196171999
8473,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",0,0.248904422
8474,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Jalan Kayu-Seletar,"1,4","103,87",0,0.166227117
8475,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84",0,0.180765048
8476,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86",0,0.166136608
8477,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Choa Chu Kang,"1,38","103,75",0,0.166181505
8478,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82",0,0.152598083
8479,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Marine Parade,"1,3","103,9",0,0.196274802
8480,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Bartley,"1,34","103,88",0,0.196532056
8481,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8",0,0.128224313
8482,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85",0,0.180580512
8483,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73",0,0.196686581
8484,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",0,0.249025732
