Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude
7618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
7619,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,"Clementi, Singapore","1,32","103,76"
7620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yuhua,"1,34","103,74"
7621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8"
7622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85"
7623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72"
7624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78"
7625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
7626,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85"
7627,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78"
7628,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kent Ridge,"1,29","103,78"
7629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hume Estate,"1,35","103,82"
7630,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82"
7631,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Merah,"1,35","103,82"
7632,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84"
7633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89"
7634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Ris,"1,37","103,95"
7635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Island,"1,28","103,68"
7636,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96"
7637,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85"
7638,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
7639,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Mandai,"1,43","103,82"
7640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
7641,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Cheng San,"1,37","103,89"
7642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87"
7643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?esidential,"1,35","103,82"
7644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91"
7645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91"
8270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66"
8271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
8273,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89"
8274,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,Yuhua,"1,34","103,74"
8275,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8"
8276,0,0,0,0,0,1,0,1,9,1,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
8277,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88"
8278,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,Fidelio Estate,"1,35","103,82"
8279,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78"
8281,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
8282,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Marina South,"1,28","103,87"
8283,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bartley,"1,34","103,88"
8284,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82"
8285,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78"
8286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,Cheng San,"1,37","103,89"
8287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Singapore City,"1,28","103,85"
8288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96"
8289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77"
8290,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91"
8300,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76"
8301,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72"
8302,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77"
8303,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88"
8304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Rochor,"1,31","103,87"
8305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Cheng San,"1,37","103,89"
8306,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
8307,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
8308,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
8309,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94"
8310,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Island,"1,28","103,68"
8311,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9"
8312,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Sennett Estate,"1,35","103,82"
8313,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77"
8314,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89"
8315,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
8316,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85"
8317,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
8318,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71"
8319,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95"
8320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94"
8321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8"
8322,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Geylang West,"1,32","103,89"
8323,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94"
8324,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7"
8325,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Clarke Quay,"1,29","103,84"
8326,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64"
8327,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88"
8330,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Watten,"1,33","103,81"
8331,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85"
8332,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84"
8333,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85"
8334,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89"
8335,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
8336,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86"
8337,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67"
8338,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86"
8339,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78"
8340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64"
8341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
8342,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77"
8343,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85"
8344,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Kent Ridge,"1,29","103,78"
8345,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87"
8346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83"
8347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73"
8348,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Loyang,"1,37","103,97"
8349,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73"
8350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Central,"1,34","103,74"
8351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67"
8352,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7"
8353,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Radin Mas,"1,28","103,83"
8354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85"
8355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83"
8356,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Island,"1,28","103,68"
8357,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91"
8358,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
8359,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89"
8360,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85"
8361,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
8362,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85"
8363,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88"
8364,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,Loyang,"1,37","103,97"
8365,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,Pulau Tekong,"1,41","104,04"
8366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85"
8367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69"
8372,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
8373,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85"
8374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8"
8375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89"
8376,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer,"1,32","103,68"
8377,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
8380,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85"
8381,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Woodlands,"1,44","103,79"
8382,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84"
8383,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87"
8384,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83"
8385,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Dover,"1,31","103,78"
8386,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Frankel Estate,"1,32","103,92"
8387,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89"
8388,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79"
8389,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89"
8390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88"
8391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63"
8392,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Ghim Moh,"1,31","103,79"
8393,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,Mandai,"1,43","103,82"
8394,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78"
8395,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76"
8396,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75"
8397,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76"
8398,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89"
8399,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Merah,"1,35","103,82"
8400,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82"
8401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89"
8402,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Ubin,"1,41","103,96"
8403,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85"
8404,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Nanyang,"1,35","103,69"
8405,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95"
8406,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69"
8407,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tiong Bahru,"1,29","103,83"
8408,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8"
8409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9"
8410,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,St Michael's,"1,33","103,86"
8411,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85"
8412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84"
8413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78"
8414,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76"
8415,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8"
8416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76"
8417,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88"
8418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94"
8419,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94"
8420,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tiong Bahru,"1,29","103,83"
8421,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69"
8422,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85"
8423,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85"
8424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Teck Ghee,"1,37","103,85"
8425,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Lim Chu Kang,"1,43","103,72"
8426,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86"
8427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77"
8428,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85"
8429,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Loyang,"1,37","103,97"
8430,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83"
8431,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
8432,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89"
8433,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85"
8434,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85"
8435,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78"
8436,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8"
8437,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79"
8438,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Caldecott Hill,"1,34","103,83"
8439,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89"
8441,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8"
8442,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88"
8443,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77"
8444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Cheng San,"1,37","103,89"
8445,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Tiong Bahru,"1,29","103,83"
8446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84"
8447,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon North,"1,36","103,87"
8448,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82"
8449,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Laba,"1,33","103,67"
8450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jalan Kayu-Seletar,"1,4","103,87"
8451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
8452,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83"
8453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85"
8454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82"
8455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84"
8456,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88"
8457,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85"
8458,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9"
8459,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79"
8460,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Ubin,"1,41","103,96"
8461,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83"
8462,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,Paya Lebar,"1,32","103,89"
8463,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Tekong,"1,41","104,04"
8464,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
8465,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86"
8466,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95"
8467,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91"
8468,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85"
8469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dover,"1,31","103,78"
8470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87"
8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Pulau Tekong,"1,41","104,04"
8472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Telok Blangah,"1,27","103,81"
8473,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94"
8474,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Jalan Kayu-Seletar,"1,4","103,87"
8475,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
8476,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86"
8477,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Choa Chu Kang,"1,38","103,75"
8478,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82"
8479,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Marine Parade,"1,3","103,9"
8480,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Bartley,"1,34","103,88"
8481,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8"
8482,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85"
